ztf_object_id,has_tns,tns_cls,spec_z,report_group
ZTF19aaqzbuy,No_TNS,None,-99.0,None
ZTF20acwsaud,Yes_TNS,None,-99.0,ZTF
ZTF19aaxpajm,No_TNS,None,-99.0,None
ZTF19aacdjch,No_TNS,None,-99.0,None
ZTF18abnbixh,No_TNS,None,-99.0,None
ZTF19abpmcfk,No_TNS,None,-99.0,None
ZTF18abncldr,No_TNS,None,-99.0,None
ZTF21aaoppzc,Yes_TNS,SN Ia,0.07,ATLAS
ZTF20abbyzbj,No_TNS,None,-99.0,None
ZTF19aayrzvx,No_TNS,None,-99.0,None
ZTF19aabzvyj,No_TNS,None,-99.0,None
ZTF18acnlabw,No_TNS,None,-99.0,None
ZTF19acgkfsv,No_TNS,None,-99.0,None
ZTF18abmjvkb,No_TNS,None,-99.0,None
ZTF18acdzfyj,No_TNS,None,-99.0,None
ZTF21abxneyq,No_TNS,None,-99.0,None
ZTF18abikdtd,No_TNS,None,-99.0,None
ZTF20acmtgii,No_TNS,None,-99.0,None
ZTF20acmuwhr,No_TNS,None,-99.0,None
ZTF19aacbpzs,No_TNS,None,-99.0,None
ZTF20abnmjfc,No_TNS,None,-99.0,None
ZTF18acddkzs,No_TNS,None,-99.0,None
ZTF18abyevbb,No_TNS,None,-99.0,None
ZTF19abasttr,No_TNS,None,-99.0,None
ZTF19acymaix,No_TNS,None,-99.0,None
ZTF18acwgewp,No_TNS,None,-99.0,None
ZTF20abzubka,No_TNS,None,-99.0,None
ZTF19aczrhfb,No_TNS,None,-99.0,None
ZTF18acryjcl,No_TNS,None,-99.0,None
ZTF20acflmst,No_TNS,None,-99.0,None
ZTF18acccedm,No_TNS,None,-99.0,None
ZTF18acdxlhi,No_TNS,None,-99.0,None
ZTF18achqwgm,No_TNS,None,-99.0,None
ZTF18abyowcu,No_TNS,None,-99.0,None
ZTF18abupvdm,No_TNS,None,-99.0,None
ZTF18abesexg,No_TNS,None,-99.0,None
ZTF20acwvand,No_TNS,None,-99.0,None
ZTF19acyxmbd,Yes_TNS,None,-99.0,ZTF
ZTF18aaovvyy,No_TNS,None,-99.0,None
ZTF19acymayx,No_TNS,None,-99.0,None
ZTF19aczrhqz,Yes_TNS,None,-99.0,ZTF
ZTF18ackmeez,No_TNS,None,-99.0,None
ZTF18abrazwx,No_TNS,None,-99.0,None
ZTF18adbagnp,No_TNS,None,-99.0,None
ZTF18aapetub,No_TNS,None,-99.0,None
ZTF18ablqkvo,No_TNS,None,-99.0,None
ZTF18abzuwtp,No_TNS,None,-99.0,None
ZTF20acrakrl,No_TNS,None,-99.0,None
ZTF18absqitx,No_TNS,None,-99.0,None
ZTF18abtymja,No_TNS,None,-99.0,None
ZTF18abtfpxb,No_TNS,None,-99.0,None
ZTF21aakgodr,Yes_TNS,None,-99.0,ALeRCE
ZTF18accbumj,No_TNS,None,-99.0,None
ZTF18abnuezz,No_TNS,None,-99.0,None
ZTF19abbwnew,No_TNS,None,-99.0,None
ZTF18aabtqjc,No_TNS,None,-99.0,None
ZTF17aabsdft,No_TNS,None,-99.0,None
ZTF18acahknj,No_TNS,None,-99.0,None
ZTF20acdmlwx,No_TNS,None,-99.0,None
ZTF18aapnhvp,No_TNS,None,-99.0,None
ZTF19addeemf,No_TNS,None,-99.0,None
ZTF20acqptgy,No_TNS,None,-99.0,None
ZTF21abniuwz,No_TNS,None,-99.0,None
ZTF21aarasky,Yes_TNS,SN IIb,0.021698,ALeRCE
ZTF18acavjlj,No_TNS,None,-99.0,None
ZTF18accgokq,No_TNS,None,-99.0,None
ZTF21acpsryw,No_TNS,None,-99.0,None
ZTF18adbihys,No_TNS,None,-99.0,None
ZTF18accgofo,No_TNS,None,-99.0,None
ZTF18achgzkt,No_TNS,None,-99.0,None
ZTF18abnohzt,No_TNS,None,-99.0,None
ZTF18adcckjo,No_TNS,None,-99.0,None
ZTF19abegngn,No_TNS,None,-99.0,None
ZTF18acrkndz,No_TNS,None,-99.0,None
ZTF18acaiynu,No_TNS,None,-99.0,None
ZTF18abncgki,No_TNS,None,-99.0,None
ZTF19aaaywwb,No_TNS,None,-99.0,None
ZTF18abvloug,No_TNS,None,-99.0,None
ZTF18acftbsk,No_TNS,None,-99.0,None
ZTF18acmwkpd,No_TNS,None,-99.0,None
ZTF18aclqtzx,No_TNS,None,-99.0,None
ZTF19acxrpvu,No_TNS,None,-99.0,None
ZTF19aaaoiqv,No_TNS,None,-99.0,None
ZTF19acwgzud,No_TNS,None,-99.0,None
ZTF18abuamfv,No_TNS,None,-99.0,None
ZTF18abmqufe,No_TNS,None,-99.0,None
ZTF18acgfuhn,No_TNS,None,-99.0,None
ZTF21aahmxfs,Yes_TNS,None,-99.0,ALeRCE
ZTF18aclygtf,No_TNS,None,-99.0,None
ZTF18abzxxag,No_TNS,None,-99.0,None
ZTF18acaiwjg,No_TNS,None,-99.0,None
ZTF18achoynk,No_TNS,None,-99.0,None
ZTF19aayrjid,No_TNS,None,-99.0,None
ZTF19abujxrc,No_TNS,None,-99.0,None
ZTF18acrygim,No_TNS,None,-99.0,None
ZTF18abumhnq,No_TNS,None,-99.0,None
ZTF18abuerpj,No_TNS,None,-99.0,None
ZTF19acbrqqt,No_TNS,None,-99.0,None
ZTF18abtpgua,No_TNS,None,-99.0,None
ZTF18accpsqw,No_TNS,None,-99.0,None
ZTF21aagqpwj,Yes_TNS,None,-99.0,Pan-STARRS
ZTF19addjdte,No_TNS,None,-99.0,None
ZTF18abnzbva,No_TNS,None,-99.0,None
ZTF19abbkkew,No_TNS,None,-99.0,None
ZTF20abossub,No_TNS,None,-99.0,None
ZTF18abwfhzj,No_TNS,None,-99.0,None
ZTF18abcqzww,No_TNS,None,-99.0,None
ZTF18abgbywk,No_TNS,None,-99.0,None
ZTF18acszigx,No_TNS,None,-99.0,None
ZTF19abrokwr,No_TNS,None,-99.0,None
ZTF18accxydw,No_TNS,None,-99.0,None
ZTF18absxrse,No_TNS,None,-99.0,None
ZTF19aciiwrv,No_TNS,None,-99.0,None
ZTF19acbvulj,No_TNS,None,-99.0,None
ZTF20acotuvr,Yes_TNS,None,-99.0,ZTF
ZTF18abhxzag,No_TNS,None,-99.0,None
ZTF19acedcji,No_TNS,None,-99.0,None
ZTF20acwgnxo,No_TNS,None,-99.0,None
ZTF18aaxcycr,No_TNS,None,-99.0,None
ZTF19aackjsw,No_TNS,None,-99.0,None
ZTF18abfuzde,No_TNS,None,-99.0,None
ZTF18abxwfrr,No_TNS,None,-99.0,None
ZTF18acchsdx,No_TNS,None,-99.0,None
ZTF19abpnryh,Yes_TNS,None,-99.0,ZTF
ZTF19aaeftji,No_TNS,None,-99.0,None
ZTF21acezked,No_TNS,None,-99.0,None
ZTF18aamgkvn,No_TNS,None,-99.0,None
ZTF18acvrrze,No_TNS,None,-99.0,None
ZTF20acfwvzf,No_TNS,None,-99.0,None
ZTF18abuannu,No_TNS,None,-99.0,None
ZTF18abmwqtp,No_TNS,None,-99.0,None
ZTF19aaaitgr,No_TNS,None,-99.0,None
ZTF18abzgyce,No_TNS,None,-99.0,None
ZTF19aazlsyc,No_TNS,None,-99.0,None
ZTF18abangkn,No_TNS,None,-99.0,None
ZTF18acnnsgn,No_TNS,None,-99.0,None
ZTF18aabioxj,No_TNS,None,-99.0,None
ZTF19aaenptu,No_TNS,None,-99.0,None
ZTF18abvhxut,No_TNS,None,-99.0,None
ZTF19aamnwpc,No_TNS,None,-99.0,None
ZTF18abxdqmj,No_TNS,None,-99.0,None
ZTF20aarbzfc,No_TNS,None,-99.0,None
ZTF18aaojwzp,No_TNS,None,-99.0,None
ZTF18aapzdbx,No_TNS,None,-99.0,None
ZTF18aazezdi,No_TNS,None,-99.0,None
ZTF18abnugvi,No_TNS,None,-99.0,None
ZTF18abacwmm,No_TNS,None,-99.0,None
ZTF18abacypf,No_TNS,None,-99.0,None
ZTF21aaloeif,No_TNS,None,-99.0,None
ZTF18absxlfm,No_TNS,None,-99.0,None
ZTF18abbciii,No_TNS,None,-99.0,None
ZTF20abhfreo,No_TNS,None,-99.0,None
ZTF19abjssxk,No_TNS,None,-99.0,None
ZTF21acqdfea,No_TNS,None,-99.0,None
ZTF21acqdfdj,No_TNS,None,-99.0,None
ZTF17aaatvkt,No_TNS,None,-99.0,None
ZTF18abobuqa,No_TNS,None,-99.0,None
ZTF18accxhiu,No_TNS,None,-99.0,None
ZTF18acavoik,No_TNS,None,-99.0,None
ZTF18abvcfqr,No_TNS,None,-99.0,None
ZTF18aceiidg,No_TNS,None,-99.0,None
ZTF18abudugs,No_TNS,None,-99.0,None
ZTF18acdfbwz,No_TNS,None,-99.0,None
ZTF21aagkxnb,Yes_TNS,None,-99.0,ALeRCE
ZTF18acahicv,No_TNS,None,-99.0,None
ZTF20acuyafm,No_TNS,None,-99.0,None
ZTF18abvberu,No_TNS,None,-99.0,None
ZTF20acuwljy,No_TNS,None,-99.0,None
ZTF20abjaixl,No_TNS,None,-99.0,None
ZTF18abobujh,No_TNS,None,-99.0,None
ZTF18abtrtzs,No_TNS,None,-99.0,None
ZTF18abtjmeh,No_TNS,None,-99.0,None
ZTF19abjljpr,No_TNS,None,-99.0,None
ZTF18abskpfi,No_TNS,None,-99.0,None
ZTF19aaslpwp,No_TNS,None,-99.0,None
ZTF20abcgitp,No_TNS,None,-99.0,None
ZTF18abwvfnc,No_TNS,None,-99.0,None
ZTF18accpvcy,No_TNS,None,-99.0,None
ZTF18abvxvyr,No_TNS,None,-99.0,None
ZTF19aayqyrz,No_TNS,None,-99.0,None
ZTF18abucbyz,No_TNS,None,-99.0,None
ZTF18achexjy,No_TNS,None,-99.0,None
ZTF18abucbbe,No_TNS,None,-99.0,None
ZTF18acavord,No_TNS,None,-99.0,None
ZTF19abdjvyw,No_TNS,None,-99.0,None
ZTF20acoesmp,No_TNS,None,-99.0,None
ZTF18accepmy,No_TNS,None,-99.0,None
ZTF18acdfuyz,No_TNS,None,-99.0,None
ZTF18acasvda,No_TNS,None,-99.0,None
ZTF20abnssfb,No_TNS,None,-99.0,None
ZTF18acdhfmf,No_TNS,None,-99.0,None
ZTF18abtotyr,No_TNS,None,-99.0,None
ZTF18abnbixj,No_TNS,None,-99.0,None
ZTF18acjiksk,No_TNS,None,-99.0,None
ZTF19aaafyfj,No_TNS,None,-99.0,None
ZTF18acehzfg,No_TNS,None,-99.0,None
ZTF19aadwhkq,No_TNS,None,-99.0,None
ZTF18abobpgt,No_TNS,None,-99.0,None
ZTF18abuduok,No_TNS,None,-99.0,None
ZTF18abtotxl,No_TNS,None,-99.0,None
ZTF18abbdgze,No_TNS,None,-99.0,None
ZTF19aauehzj,No_TNS,None,-99.0,None
ZTF21aaphzlq,Yes_TNS,None,-99.0,Pan-STARRS
ZTF18abzwbea,No_TNS,None,-99.0,None
ZTF19aawtgqa,No_TNS,None,-99.0,None
ZTF18acetkuv,No_TNS,None,-99.0,None
ZTF19abkexzt,No_TNS,None,-99.0,None
ZTF19abceflg,No_TNS,None,-99.0,None
ZTF18abvwrdd,No_TNS,None,-99.0,None
ZTF18abwuomc,No_TNS,None,-99.0,None
ZTF18abwvggw,No_TNS,None,-99.0,None
ZTF18acvnkcz,No_TNS,None,-99.0,None
ZTF19aagzgig,No_TNS,None,-99.0,None
ZTF18acayxjk,No_TNS,None,-99.0,None
ZTF19aaynnnq,No_TNS,None,-99.0,None
ZTF18abvvteq,No_TNS,None,-99.0,None
ZTF18abtjlzc,No_TNS,None,-99.0,None
ZTF19abdoqhd,No_TNS,None,-99.0,None
ZTF20acwzhhd,No_TNS,None,-99.0,None
ZTF18abrynlf,No_TNS,None,-99.0,None
ZTF18actwqyy,No_TNS,None,-99.0,None
ZTF18abnugvl,No_TNS,None,-99.0,None
ZTF19aaxhzgc,No_TNS,None,-99.0,None
ZTF18acvvubh,No_TNS,None,-99.0,None
ZTF18abmqkdc,No_TNS,None,-99.0,None
ZTF18aajblxu,No_TNS,None,-99.0,None
ZTF18abwwcvr,No_TNS,None,-99.0,None
ZTF18absunbk,No_TNS,None,-99.0,None
ZTF21abqtqrg,No_TNS,None,-99.0,None
ZTF19aaxvkfe,No_TNS,None,-99.0,None
ZTF19acbxaqb,No_TNS,None,-99.0,None
ZTF19adbmadw,No_TNS,None,-99.0,None
ZTF18aaiojpk,No_TNS,None,-99.0,None
ZTF18acmafth,No_TNS,None,-99.0,None
ZTF19abajfvt,No_TNS,None,-99.0,None
ZTF18abadjia,No_TNS,None,-99.0,None
ZTF18abiucxs,No_TNS,None,-99.0,None
ZTF20acpilio,Yes_TNS,SN Ia,0.05,ATLAS
ZTF18absoqhh,No_TNS,None,-99.0,None
ZTF18abmduqj,No_TNS,None,-99.0,None
ZTF18accofsl,No_TNS,None,-99.0,None
ZTF18abvxvus,No_TNS,None,-99.0,None
ZTF18aclsjho,No_TNS,None,-99.0,None
ZTF18achfzbs,No_TNS,None,-99.0,None
ZTF18abobupm,No_TNS,None,-99.0,None
ZTF18absanmk,No_TNS,None,-99.0,None
ZTF18abcxicr,No_TNS,None,-99.0,None
ZTF18abaphkf,No_TNS,None,-99.0,None
ZTF20abefhsm,No_TNS,None,-99.0,None
ZTF18abcbopl,No_TNS,None,-99.0,None
ZTF18acvndnw,No_TNS,None,-99.0,None
ZTF18abtdajh,No_TNS,None,-99.0,None
ZTF18abnyhuh,No_TNS,None,-99.0,None
ZTF18abcoxji,No_TNS,None,-99.0,None
ZTF18absvclp,No_TNS,None,-99.0,None
ZTF21aahpsxt,Yes_TNS,None,-99.0,ALeRCE
ZTF18acetghv,No_TNS,None,-99.0,None
ZTF18abtmxhy,No_TNS,None,-99.0,None
ZTF18achrrhi,No_TNS,None,-99.0,None
ZTF18acniizn,No_TNS,None,-99.0,None
ZTF19acgjlft,No_TNS,None,-99.0,None
ZTF18acwgwuv,No_TNS,None,-99.0,None
ZTF19aabkpla,No_TNS,None,-99.0,None
ZTF18abvmtuy,No_TNS,None,-99.0,None
ZTF18abvkknb,No_TNS,None,-99.0,None
ZTF18acslabd,No_TNS,None,-99.0,None
ZTF21abjzuqu,Yes_TNS,None,-99.0,ZTF
ZTF19abqyqmy,No_TNS,None,-99.0,None
ZTF21abfxjik,Yes_TNS,SN Ia,0.08,ATLAS
ZTF21abjrzqv,Yes_TNS,None,-99.0,ANTARES
ZTF18abtqgmc,No_TNS,None,-99.0,None
ZTF19aayclbe,No_TNS,None,-99.0,None
ZTF21abgzkkw,No_TNS,None,-99.0,None
ZTF21ackhddc,Yes_TNS,SN Ia,0.0641,Pan-STARRS
ZTF18abasdid,No_TNS,None,-99.0,None
ZTF18aamijxd,No_TNS,None,-99.0,None
ZTF18abumqmr,No_TNS,None,-99.0,None
ZTF18acstqdh,No_TNS,None,-99.0,None
ZTF18aczvnpz,No_TNS,None,-99.0,None
ZTF18abtrvez,No_TNS,None,-99.0,None
ZTF19abfrkfb,No_TNS,None,-99.0,None
ZTF19aciixqr,No_TNS,None,-99.0,None
ZTF21aaabxln,Yes_TNS,SN Ia,0.08,ATLAS
ZTF19abymgur,No_TNS,None,-99.0,None
ZTF18aamvhil,No_TNS,None,-99.0,None
ZTF18acvrqyo,No_TNS,None,-99.0,None
ZTF18abwskfb,No_TNS,None,-99.0,None
ZTF20acxhbxk,No_TNS,None,-99.0,None
ZTF18aaorkdz,No_TNS,None,-99.0,None
ZTF20achutgc,No_TNS,None,-99.0,None
ZTF19abzwuwu,No_TNS,None,-99.0,None
ZTF18aboscfz,No_TNS,None,-99.0,None
ZTF20aclfewd,No_TNS,None,-99.0,None
ZTF20acrobhl,No_TNS,None,-99.0,None
ZTF19aaewbpf,No_TNS,None,-99.0,None
ZTF19abeqnls,No_TNS,None,-99.0,None
ZTF18acrunqg,No_TNS,None,-99.0,None
ZTF18acdvazf,No_TNS,None,-99.0,None
ZTF19abbpyki,No_TNS,None,-99.0,None
ZTF18acaleac,No_TNS,None,-99.0,None
ZTF18acxfsvc,No_TNS,None,-99.0,None
ZTF19aasehxk,No_TNS,None,-99.0,None
ZTF18abreylt,No_TNS,None,-99.0,None
ZTF18aaaftit,No_TNS,None,-99.0,None
ZTF18abuunmg,No_TNS,None,-99.0,None
ZTF18acdwmwb,No_TNS,None,-99.0,None
ZTF21abmvxtv,No_TNS,None,-99.0,None
ZTF18abppqmd,No_TNS,None,-99.0,None
ZTF20acpjupi,No_TNS,None,-99.0,None
ZTF19acttami,No_TNS,None,-99.0,None
ZTF19acyuosq,No_TNS,None,-99.0,None
ZTF18abwkysr,No_TNS,None,-99.0,None
ZTF18abtyqqs,No_TNS,None,-99.0,None
ZTF18abpxrza,No_TNS,None,-99.0,None
ZTF18abupkyg,No_TNS,None,-99.0,None
ZTF18aatpipl,No_TNS,None,-99.0,None
ZTF20abxyfyh,No_TNS,None,-99.0,None
ZTF21aagtexi,Yes_TNS,SN Ia,0.08,ALeRCE
ZTF18acgnglc,No_TNS,None,-99.0,None
ZTF19aayyzxb,No_TNS,None,-99.0,None
ZTF18acdsxzw,No_TNS,None,-99.0,None
ZTF19aaozfeh,No_TNS,None,-99.0,None
ZTF17aabwust,No_TNS,None,-99.0,None
ZTF20aaeyucb,No_TNS,None,-99.0,None
ZTF18abrjstj,No_TNS,None,-99.0,None
ZTF19abkwgdc,No_TNS,None,-99.0,None
ZTF19abpazgl,No_TNS,None,-99.0,None
ZTF18acrygwb,No_TNS,None,-99.0,None
ZTF20abnmtlt,No_TNS,None,-99.0,None
ZTF19abpjmlt,No_TNS,None,-99.0,None
ZTF18aagtjeo,No_TNS,None,-99.0,None
ZTF19adcfzdk,No_TNS,None,-99.0,None
ZTF19abcekqa,No_TNS,None,-99.0,None
ZTF18abomust,No_TNS,None,-99.0,None
ZTF18absulai,No_TNS,None,-99.0,None
ZTF18aceiptk,No_TNS,None,-99.0,None
ZTF18abqveyq,No_TNS,None,-99.0,None
ZTF19abdldip,No_TNS,None,-99.0,None
ZTF19abdjwcc,No_TNS,None,-99.0,None
ZTF18acjtyue,No_TNS,None,-99.0,None
ZTF18acwzfsc,No_TNS,None,-99.0,None
ZTF19abfhtzx,No_TNS,None,-99.0,None
ZTF18acchpyj,No_TNS,None,-99.0,None
ZTF20aaunwwu,No_TNS,None,-99.0,None
ZTF18abuunnp,No_TNS,None,-99.0,None
ZTF18acdxrce,No_TNS,None,-99.0,None
ZTF18abtfpxq,No_TNS,None,-99.0,None
ZTF18abvplnv,No_TNS,None,-99.0,None
ZTF18acdjsdt,No_TNS,None,-99.0,None
ZTF18abxmhfl,No_TNS,None,-99.0,None
ZTF19acbqbzu,No_TNS,None,-99.0,None
ZTF18accpujd,No_TNS,None,-99.0,None
ZTF18abznqqf,No_TNS,None,-99.0,None
ZTF18abwikxy,No_TNS,None,-99.0,None
ZTF18abqdtsw,No_TNS,None,-99.0,None
ZTF18abxzvwb,No_TNS,None,-99.0,None
ZTF18aaqadcp,No_TNS,None,-99.0,None
ZTF19abtrjah,No_TNS,None,-99.0,None
ZTF18acharzh,No_TNS,None,-99.0,None
ZTF18ackdrca,No_TNS,None,-99.0,None
ZTF18abuuvjv,No_TNS,None,-99.0,None
ZTF19aadizlh,No_TNS,None,-99.0,None
ZTF18abhbckg,No_TNS,None,-99.0,None
ZTF18abzykzh,No_TNS,None,-99.0,None
ZTF18adbafqs,No_TNS,None,-99.0,None
ZTF20achcobj,No_TNS,None,-99.0,None
ZTF18abotfhs,No_TNS,None,-99.0,None
ZTF20acvfkue,No_TNS,None,-99.0,None
ZTF19abxvmio,No_TNS,None,-99.0,None
ZTF18acsxxbd,No_TNS,None,-99.0,None
ZTF18accebro,Yes_TNS,None,-99.0,ATLAS
ZTF18aapxjzf,No_TNS,None,-99.0,None
ZTF18abpupdt,No_TNS,None,-99.0,None
ZTF19aaemhvy,No_TNS,None,-99.0,None
ZTF18aabjkap,No_TNS,None,-99.0,None
ZTF19aaabmms,No_TNS,None,-99.0,None
ZTF18achuuhy,No_TNS,None,-99.0,None
ZTF18acklvmz,No_TNS,None,-99.0,None
ZTF20abusico,No_TNS,None,-99.0,None
ZTF18abuwbxu,No_TNS,None,-99.0,None
ZTF19acapech,Yes_TNS,SN IIn,0.075,ALeRCE
ZTF19ablxrzz,No_TNS,None,-99.0,None
ZTF18acebjul,No_TNS,None,-99.0,None
ZTF18aaavzda,No_TNS,None,-99.0,None
ZTF18abxayrc,No_TNS,None,-99.0,None
ZTF19aaevhfj,No_TNS,None,-99.0,None
ZTF19aaqpxbi,No_TNS,None,-99.0,None
ZTF20acjhxqe,No_TNS,None,-99.0,None
ZTF20acmpfsk,No_TNS,None,-99.0,None
ZTF18acpklba,No_TNS,None,-99.0,None
ZTF18aclhgty,No_TNS,None,-99.0,None
ZTF20abxygrn,No_TNS,None,-99.0,None
ZTF18aaerohw,No_TNS,None,-99.0,None
ZTF20aaivviw,No_TNS,None,-99.0,None
ZTF17aabnwhd,No_TNS,None,-99.0,None
ZTF20aahrwdt,No_TNS,None,-99.0,None
ZTF18aapalzl,No_TNS,None,-99.0,None
ZTF19aaapige,No_TNS,None,-99.0,None
ZTF19aahscbu,No_TNS,None,-99.0,None
ZTF19acvlevn,No_TNS,None,-99.0,None
ZTF19accqves,No_TNS,None,-99.0,None
ZTF19aablzyl,No_TNS,None,-99.0,None
ZTF19aadjvyx,No_TNS,None,-99.0,None
ZTF18abcopqa,No_TNS,None,-99.0,None
ZTF21aahcdzr,No_TNS,None,-99.0,None
ZTF17aadssca,No_TNS,None,-99.0,None
ZTF21aaxtdrs,Yes_TNS,SN Ia,0.07692,ALeRCE
ZTF18aazkgie,No_TNS,None,-99.0,None
ZTF19acomuuz,No_TNS,None,-99.0,None
ZTF18accpljc,No_TNS,None,-99.0,None
ZTF18abobuhu,Yes_TNS,None,-99.0,ZTF
ZTF20acncrgp,No_TNS,None,-99.0,None
ZTF18adhjtzf,No_TNS,None,-99.0,None
ZTF18aauqnks,No_TNS,None,-99.0,None
ZTF19aaumrej,No_TNS,None,-99.0,None
ZTF19aaziadb,No_TNS,None,-99.0,None
ZTF18acxhsmq,No_TNS,None,-99.0,None
ZTF18accfdei,No_TNS,None,-99.0,None
ZTF18acgybfw,No_TNS,None,-99.0,None
ZTF18abajcwe,No_TNS,None,-99.0,None
ZTF18aaycufn,No_TNS,None,-99.0,None
ZTF20aciodzo,No_TNS,None,-99.0,None
ZTF18aapuymw,No_TNS,None,-99.0,None
ZTF18abtvjil,No_TNS,None,-99.0,None
ZTF21aaeyopw,No_TNS,None,-99.0,None
ZTF18acykwbd,No_TNS,None,-99.0,None
ZTF18acbdany,No_TNS,None,-99.0,None
ZTF18abnuexd,No_TNS,None,-99.0,None
ZTF18abvpnoq,No_TNS,None,-99.0,None
ZTF18acoxajp,No_TNS,None,-99.0,None
ZTF18abudvoz,No_TNS,None,-99.0,None
ZTF18acgxczi,No_TNS,None,-99.0,None
ZTF18absvbrz,No_TNS,None,-99.0,None
ZTF19aanxsmf,No_TNS,None,-99.0,None
ZTF20acxtuvx,No_TNS,None,-99.0,None
ZTF18abtvjdl,No_TNS,None,-99.0,None
ZTF18acetqwg,No_TNS,None,-99.0,None
ZTF20acyylkz,No_TNS,None,-99.0,None
ZTF18abnndee,No_TNS,None,-99.0,None
ZTF18abnufaa,No_TNS,None,-99.0,None
ZTF19aatvkxe,No_TNS,None,-99.0,None
ZTF18accriyi,No_TNS,None,-99.0,None
ZTF18abufunn,No_TNS,None,-99.0,None
ZTF18abtjmpj,No_TNS,None,-99.0,None
ZTF18acesrtt,No_TNS,None,-99.0,None
ZTF19aayroue,No_TNS,None,-99.0,None
ZTF19aaezcbz,No_TNS,None,-99.0,None
ZTF18aajvmpb,No_TNS,None,-99.0,None
ZTF19aazikny,No_TNS,None,-99.0,None
ZTF18aceifah,No_TNS,None,-99.0,None
ZTF18abufuvk,No_TNS,None,-99.0,None
ZTF20ablsgtt,No_TNS,None,-99.0,None
ZTF18aaqakwd,No_TNS,None,-99.0,None
ZTF18acgzbuk,No_TNS,None,-99.0,None
ZTF19acbkxuz,No_TNS,None,-99.0,None
ZTF18abxztns,No_TNS,None,-99.0,None
ZTF18abftxup,No_TNS,None,-99.0,None
ZTF18abortsx,No_TNS,None,-99.0,None
ZTF18abbuvoz,No_TNS,None,-99.0,None
ZTF19abgogiv,No_TNS,None,-99.0,None
ZTF19aapgbmz,No_TNS,None,-99.0,None
ZTF19abbxytf,No_TNS,None,-99.0,None
ZTF18abosgkv,No_TNS,None,-99.0,None
ZTF19abzurae,No_TNS,None,-99.0,None
ZTF18abcuoya,No_TNS,None,-99.0,None
ZTF18acrukop,No_TNS,None,-99.0,None
ZTF19aazdzos,No_TNS,None,-99.0,None
ZTF18aceuysm,No_TNS,None,-99.0,None
ZTF20aaeinpa,No_TNS,None,-99.0,None
ZTF18abwiolv,No_TNS,None,-99.0,None
ZTF18aaodzia,No_TNS,None,-99.0,None
ZTF18aapmqyq,No_TNS,None,-99.0,None
ZTF21abtzscx,No_TNS,None,-99.0,None
ZTF20abasbgu,No_TNS,None,-99.0,None
ZTF18achjmvh,No_TNS,None,-99.0,None
ZTF18abheutw,No_TNS,None,-99.0,None
ZTF18aaahulh,No_TNS,None,-99.0,None
ZTF18abmexoj,No_TNS,None,-99.0,None
ZTF20abwypmz,No_TNS,None,-99.0,None
ZTF18abtyhkv,No_TNS,None,-99.0,None
ZTF18acvqgzh,No_TNS,None,-99.0,None
ZTF19aaepxbm,No_TNS,None,-99.0,None
ZTF19aaufkjo,No_TNS,None,-99.0,None
ZTF18abtccrp,No_TNS,None,-99.0,None
ZTF18aapoczn,No_TNS,None,-99.0,None
ZTF18acxjiby,No_TNS,None,-99.0,None
ZTF18abcmrsf,No_TNS,None,-99.0,None
ZTF18aaqhyfm,No_TNS,None,-99.0,None
ZTF21aclsvco,Yes_TNS,None,-99.0,ALeRCE
ZTF18abxatom,No_TNS,None,-99.0,None
ZTF18aakovip,No_TNS,None,-99.0,None
ZTF19aabxaly,No_TNS,None,-99.0,None
ZTF18aaaersz,No_TNS,None,-99.0,None
ZTF18acfjygg,No_TNS,None,-99.0,None
ZTF20acnipii,No_TNS,None,-99.0,None
ZTF19aalkyio,No_TNS,None,-99.0,None
ZTF18acbvukx,No_TNS,None,-99.0,None
ZTF18absicrf,No_TNS,None,-99.0,None
ZTF19acpfgjv,No_TNS,None,-99.0,None
ZTF18acuypzw,No_TNS,None,-99.0,None
ZTF17aaaikms,No_TNS,None,-99.0,None
ZTF19aadmjci,No_TNS,None,-99.0,None
ZTF19accskvn,No_TNS,None,-99.0,None
ZTF18abeaerd,No_TNS,None,-99.0,None
ZTF18abydbye,No_TNS,None,-99.0,None
ZTF19abstvrf,No_TNS,None,-99.0,None
ZTF18acszxsl,No_TNS,None,-99.0,None
ZTF18acskoaz,No_TNS,None,-99.0,None
ZTF18acdmdxk,No_TNS,None,-99.0,None
ZTF20acsfean,Yes_TNS,None,-99.0,ALeRCE
ZTF18abtvjgy,No_TNS,None,-99.0,None
ZTF19aaxvqxl,No_TNS,None,-99.0,None
ZTF18abmqukv,No_TNS,None,-99.0,None
ZTF18achevlm,No_TNS,None,-99.0,None
ZTF18abxlszo,No_TNS,None,-99.0,None
ZTF18absvbgl,No_TNS,None,-99.0,None
ZTF18abutbcp,No_TNS,None,-99.0,None
ZTF18acbzcpb,No_TNS,None,-99.0,None
ZTF18absqrhn,No_TNS,None,-99.0,None
ZTF21aasqxfv,No_TNS,None,-99.0,None
ZTF18achewkw,No_TNS,None,-99.0,None
ZTF18abmfmzf,No_TNS,None,-99.0,None
ZTF18absvbrk,No_TNS,None,-99.0,None
ZTF18abtvjez,No_TNS,None,-99.0,None
ZTF18acfvtte,No_TNS,None,-99.0,None
ZTF18acfcwze,No_TNS,None,-99.0,None
ZTF18abtvizl,No_TNS,None,-99.0,None
